id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,day,total_sqft,total_sqft15
7732500700,832500,4,2.5,3450,35100,2.0,0,0,3,10,3450,0,1987,0,98052,47.7302,-122.106,3110,35894,2014,11,26,38550,39004
7851990240,771150,4,3.5,3950,12320,2.0,0,0,3,10,3950,0,2001,0,98065,47.5414,-121.869,3920,11086,2014,7,17,16270,15006
3423049269,225000,4,1.5,1950,12559,1.5,0,0,3,6,1950,0,1939,0,98188,47.4364,-122.282,1950,9178,2014,5,13,14509,11128
7852150200,389950,3,2.5,1700,6396,2.0,0,0,3,7,1700,0,2003,0,98065,47.5333,-121.87,1700,4444,2014,9,23,8096,6144
7853230270,435000,3,2.5,2370,6082,2.0,0,0,3,7,2370,0,2004,0,98065,47.5288,-121.846,2690,6152,2014,8,4,8452,8842
1965200075,845000,3,1.75,1600,2538,2.0,0,0,3,7,1600,0,1929,0,98102,47.6447,-122.327,1660,1750,2015,3,16,4138,3410
1959700445,1300000,4,1.75,4060,5500,2.0,0,0,5,9,2660,1400,1924,0,98102,47.6437,-122.321,3320,5500,2014,7,25,9560,8820
1250200765,350000,3,2.25,1322,1796,2.0,0,0,3,8,1087,235,2005,0,98144,47.5976,-122.298,1690,2025,2014,7,14,3118,3715
3275300270,250000,3,1.75,1140,10400,1.0,0,0,4,7,1140,0,1983,0,98003,47.2598,-122.311,1280,9800,2014,7,8,11540,11080
7548300751,370000,2,1.5,1280,2096,2.0,0,0,3,7,1080,200,2007,0,98144,47.5872,-122.308,1340,7452,2015,4,30,3376,8792
9526600260,750000,4,2.5,3080,4553,2.5,0,0,3,8,3080,0,2008,0,98052,47.7066,-122.112,2750,4929,2014,7,29,7633,7679
2880100240,439950,2,1.75,1210,3000,1.0,0,0,5,7,910,300,1906,0,98117,47.6789,-122.365,1260,3000,2014,8,25,4210,4260
5253300320,395000,4,1.75,1950,10219,1.0,0,0,3,7,1950,0,1962,0,98133,47.7492,-122.336,1500,9099,2014,11,3,12169,10599
2291400566,375000,4,1.0,1450,6820,1.5,0,0,3,6,1450,0,1947,0,98133,47.7061,-122.347,1450,6820,2014,8,7,8270,8270
103400160,263000,3,2.25,1590,7748,2.0,0,0,4,7,1590,0,1991,0,98003,47.2857,-122.3,1590,7606,2014,5,15,9338,9196
1951600240,185000,3,1.0,1240,9198,1.5,0,0,4,7,1240,0,1959,0,98032,47.37,-122.297,1170,8970,2014,12,8,10438,10140
224069129,500000,3,1.0,1440,54315,1.0,0,0,3,7,790,650,1974,0,98075,47.591,-122.01,2690,40518,2015,2,25,55755,43208
5608000860,920000,4,2.5,3470,10045,2.0,0,0,3,10,3470,0,1993,0,98027,47.554,-122.095,4370,12359,2014,9,26,13515,16729
424069271,936000,7,3.75,5100,21802,2.0,0,0,3,10,3640,1460,2001,0,98075,47.595,-122.04,3350,10005,2014,10,24,26902,13355
8964800390,1500000,3,1.75,2430,12757,1.0,0,2,4,8,1340,1090,1952,0,98004,47.6201,-122.209,2930,12450,2014,5,8,15187,15380
7533800885,1100000,3,2.25,2420,7200,1.0,0,0,3,8,1420,1000,1948,0,98115,47.6867,-122.275,2500,7200,2014,10,27,9620,9700
2312400200,247000,3,2.5,1510,10875,1.0,0,0,3,7,1150,360,1990,0,98003,47.3482,-122.3,1810,9916,2015,1,2,12385,11726
3226049267,289500,3,1.0,1200,5525,1.0,0,0,2,7,1200,0,1947,0,98115,47.6981,-122.325,1580,7200,2015,4,25,6725,8780
7852130640,432500,3,2.5,2240,6396,2.0,0,0,3,7,2240,0,2002,0,98065,47.5356,-121.881,2610,5128,2014,6,2,8636,7738
9530101535,680000,3,1.75,1870,4320,1.0,0,0,4,7,970,900,1920,0,98103,47.6663,-122.357,1810,3900,2015,3,27,6190,5710
6822100030,589000,3,1.0,1110,6000,1.5,0,0,5,7,1110,0,1932,0,98199,47.6496,-122.403,1420,6000,2014,5,28,7110,7420
1090000036,756450,4,2.0,3210,8400,1.5,0,0,5,7,2040,1170,1914,0,98136,47.5322,-122.391,2540,6458,2014,12,23,11610,8998
6619910260,536650,3,1.75,2090,8910,1.0,0,0,3,8,1230,860,1975,0,98034,47.7149,-122.222,2310,10695,2015,4,7,11000,13005
342000036,540000,3,2.25,1320,1800,2.0,0,0,3,7,1320,0,1994,0,98122,47.6081,-122.289,2010,4500,2014,7,2,3120,6510
3448002267,385000,3,1.75,1340,3850,1.0,0,0,4,7,1340,0,1960,0,98125,47.7134,-122.292,1540,7645,2015,4,28,5190,9185
7974200765,485000,3,1.0,1020,6120,1.0,0,0,3,7,1020,0,1941,0,98115,47.6787,-122.285,2370,6695,2014,9,2,7140,9065
7230400400,240000,3,2.0,1220,17652,1.0,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652,2014,9,26,18872,19642
7230400400,415500,3,2.0,1220,17652,1.0,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652,2015,3,26,18872,19642
2028700575,550000,3,2.0,1390,2688,1.5,0,0,5,7,1390,0,1915,0,98117,47.6783,-122.366,1440,2900,2014,11,13,4078,4340
4232400400,1260000,4,2.0,2970,5400,2.5,0,0,4,9,2970,0,1900,0,98112,47.6235,-122.309,2500,5040,2014,9,29,8370,7540
2493200370,415000,2,1.75,1550,4257,1.0,0,3,3,7,830,720,1953,0,98136,47.5274,-122.384,1920,5100,2014,11,12,5807,7020
844001052,365000,4,2.5,1904,8200,2.0,0,0,5,7,1904,0,1999,0,98010,47.3107,-122.001,1560,12426,2015,1,28,10104,13986
7696610240,257000,4,1.5,1400,8500,2.0,0,0,3,7,1400,0,1975,0,98001,47.3314,-122.275,1580,7650,2014,12,10,9900,9230
3630110370,420000,3,2.5,2140,3821,2.0,0,0,3,8,2140,0,2005,0,98029,47.5541,-121.995,2860,3841,2014,6,24,5961,6701
1217000270,338995,3,1.75,1320,9450,1.0,0,0,5,7,1320,0,1943,0,98166,47.4557,-122.348,1320,8315,2014,9,16,10770,9635
9441300030,615000,3,1.75,2620,8280,1.0,0,0,4,7,1330,1290,1948,0,98177,47.7235,-122.359,1530,8160,2015,4,10,10900,9690
2991000160,312500,4,0.5,2300,5570,2.0,0,0,3,8,2300,0,1996,0,98092,47.3285,-122.168,1820,6371,2014,12,12,7870,8191
6641020160,513000,4,2.5,2000,5684,2.0,0,0,3,8,2000,0,1996,0,98028,47.7443,-122.22,2210,7066,2014,5,6,7684,9276
2998300075,857500,4,2.75,2960,5040,2.0,0,3,3,9,2210,750,1952,1993,98116,47.5747,-122.408,2270,5500,2015,1,27,8000,7770
5456000570,1060000,3,2.75,2700,22343,1.5,0,1,4,10,2700,0,1977,0,98040,47.5706,-122.209,3390,15682,2014,12,30,25043,19072
7784400070,585000,3,1.75,1740,9500,1.0,0,3,4,8,1150,590,1958,0,98146,47.4919,-122.365,2110,9450,2014,7,22,11240,11560
2781250400,350500,2,2.5,1770,4950,1.0,0,0,3,7,1770,0,2003,0,98038,47.3497,-122.025,1770,4500,2014,10,8,6720,6270
3821400200,215000,3,2.0,1290,9312,1.0,0,0,3,7,1290,0,1947,0,98168,47.4811,-122.325,1650,7300,2014,10,6,10602,8950
3580900200,440000,4,2.0,1450,8400,1.5,0,0,4,7,1450,0,1962,0,98034,47.7285,-122.24,1450,7440,2014,6,17,9850,8890
5466750140,270000,3,2.25,1420,7800,1.0,0,0,4,7,1130,290,1985,0,98042,47.3598,-122.157,1460,7800,2015,4,27,9220,9260
8122100160,385000,3,0.75,1330,7020,1.0,0,0,5,7,1330,0,1924,0,98126,47.5377,-122.376,1410,5802,2014,10,23,8350,7212
9523102447,688500,3,1.75,1760,4125,1.5,0,3,4,7,1760,0,1927,0,98103,47.6748,-122.352,1760,4000,2014,11,17,5885,5760
7234601525,700000,3,1.75,2010,4905,1.0,0,0,5,7,1230,780,1912,0,98122,47.6105,-122.309,2210,1834,2014,5,19,6915,4044
6071300160,585000,5,2.0,2560,14467,1.0,0,0,3,8,1280,1280,1960,0,98006,47.5547,-122.178,2200,10267,2014,8,22,17027,12467
8044200200,401000,2,1.5,1260,2625,2.0,0,0,4,7,1260,0,1983,0,98052,47.6747,-122.151,1260,2625,2015,2,26,3885,3885
8563050350,655000,4,2.25,2420,7725,1.0,0,0,4,8,1890,530,1972,0,98052,47.6287,-122.093,1740,7944,2015,3,6,10145,9684
1282300105,317000,3,1.0,1010,5400,1.0,0,0,3,6,1010,0,1959,0,98144,47.5746,-122.293,960,5400,2014,6,4,6410,6360
3374300030,500000,4,2.5,1770,8155,1.5,0,0,4,6,1770,0,1970,1993,98034,47.719,-122.173,1460,7360,2015,5,5,9925,8820
9232900075,314963,2,1.0,890,6350,1.0,0,0,3,6,890,0,1943,0,98103,47.6975,-122.357,1490,6350,2014,10,21,7240,7840
952000640,715000,3,1.5,1670,5060,2.0,0,2,5,7,1670,0,1925,0,98126,47.5671,-122.379,1670,5118,2014,10,27,6730,6788
7334600030,280000,3,2.25,1360,9600,2.0,0,0,3,7,1360,0,1992,0,98045,47.4687,-121.749,1200,10400,2014,10,14,10960,11600
200500700,531000,3,2.5,2120,9736,2.0,0,0,3,9,2120,0,1988,0,98011,47.7374,-122.219,2490,8763,2014,6,12,11856,11253
11200400,617000,3,2.5,1910,4488,2.0,0,0,3,8,1910,0,1998,0,98007,47.6176,-122.14,1530,3696,2014,9,23,6398,5226
1139000135,440000,4,1.0,1480,7560,1.5,0,0,3,7,1480,0,1940,0,98177,47.7079,-122.358,1480,7560,2014,10,9,9040,9040
7468900270,140000,3,1.0,1090,10114,1.0,0,0,4,7,1090,0,1955,0,98002,47.2975,-122.223,1380,7800,2014,7,29,11204,9180
1036400200,661000,4,1.75,1670,13125,1.0,0,0,5,8,1670,0,1973,0,98052,47.6315,-122.101,2360,12500,2015,2,13,14795,14860
1036400200,697000,4,1.75,1670,13125,1.0,0,0,5,8,1670,0,1973,0,98052,47.6315,-122.101,2360,12500,2015,4,29,14795,14860
3622900200,1195000,5,2.75,3650,13297,2.0,0,0,5,9,2750,900,1969,0,98040,47.5497,-122.228,2900,11568,2014,6,27,16947,14468
6884800262,535000,4,2.0,1970,3515,1.0,0,0,5,8,1030,940,1969,0,98115,47.6873,-122.314,1650,4275,2014,9,20,5485,5925
7950302255,404500,2,2.0,1320,3060,1.5,0,0,4,6,1320,0,1910,0,98118,47.5643,-122.284,1410,3264,2015,3,24,4380,4674
3524039196,396500,3,1.0,1710,5110,1.0,0,0,3,7,1100,610,1954,0,98126,47.5256,-122.379,1310,5110,2014,11,12,6820,6420
2064800830,450000,3,2.25,1740,9488,1.0,0,0,4,8,1180,560,1977,0,98056,47.5339,-122.174,1880,8615,2015,3,20,11228,10495
1861400116,605000,3,3.25,2200,2400,2.0,0,0,3,8,1740,460,1988,0,98119,47.6325,-122.371,2200,3600,2015,1,16,4600,5800
7129302685,699000,3,2.0,2010,4320,2.0,0,2,3,9,2010,0,1999,0,98118,47.5153,-122.256,1640,5225,2014,9,11,6330,6865
4046600070,805000,3,3.0,3910,19023,2.0,0,0,3,11,3910,0,1985,0,98014,47.6953,-121.914,1860,15001,2014,6,19,22933,16861
8655900162,156000,1,0.75,470,15000,1.0,0,0,3,4,470,0,1947,0,98014,47.6554,-121.908,1730,22500,2015,2,19,15470,24230
2193310320,595000,4,2.5,2330,7064,1.0,0,0,4,8,1780,550,1984,0,98052,47.6955,-122.097,1740,8075,2015,3,6,9394,9815
5417600200,285000,3,1.75,1930,7200,1.5,0,0,3,6,1930,0,1929,0,98065,47.5263,-121.809,1350,9000,2014,7,28,9130,10350
4178900070,725000,4,2.5,3270,6055,2.0,0,0,3,9,3270,0,2007,0,98056,47.5374,-122.192,2740,7367,2015,3,25,9325,10107
2115720070,216300,3,2.5,1650,5000,2.0,0,0,3,8,1650,0,1985,0,98023,47.3206,-122.394,1720,5000,2014,11,25,6650,6720
3211100990,410000,4,2.75,2220,8450,1.0,0,0,4,7,1260,960,1983,0,98059,47.4804,-122.157,1580,8450,2014,10,20,10670,10030
5288200260,597000,2,1.75,2470,4600,1.0,0,3,4,7,1140,1330,1916,0,98126,47.5599,-122.378,1790,5175,2014,9,3,7070,6965
1771110070,325000,3,1.0,1300,9300,1.0,0,0,4,7,1300,0,1977,0,98077,47.7562,-122.073,1300,10064,2015,2,18,10600,11364
274000070,355000,5,2.75,2530,9375,1.0,0,0,5,7,1530,1000,1966,0,98030,47.3738,-122.214,2250,8200,2015,4,1,11905,10450
2816900030,338000,3,1.5,2400,8215,1.0,0,0,3,7,1200,1200,1961,0,98146,47.5001,-122.338,1460,8217,2014,12,18,10615,9677
304100070,210000,4,2.25,1500,5393,2.0,0,0,3,7,1500,0,1999,0,98001,47.3378,-122.263,1700,5917,2014,11,18,6893,7617
3876200350,423000,4,1.75,1700,9000,1.0,0,0,3,7,1700,0,1967,0,98034,47.7308,-122.18,1930,7818,2014,8,14,10700,9748
7806210070,249500,4,1.5,2120,8554,1.0,0,0,4,7,1170,950,1977,0,98002,47.2933,-122.195,1790,8554,2015,2,11,10674,10344
5437600140,325000,4,2.5,2240,5105,2.0,0,0,4,8,2240,0,2002,0,98042,47.3922,-122.165,1920,5288,2015,1,10,7345,7208
1796360370,257000,3,1.75,1540,8223,1.0,0,0,4,7,1070,470,1987,0,98042,47.3666,-122.089,1240,8113,2015,3,25,9763,9353
1428001160,550000,3,1.75,1890,100623,1.0,0,3,3,8,1890,0,1978,0,98053,47.6454,-121.978,2110,50529,2015,4,20,102513,52639
1233100260,490000,3,1.0,1260,9638,2.0,0,0,4,7,1260,0,1920,0,98033,47.6773,-122.178,1760,7822,2014,11,14,10898,9582
8835220200,299000,2,1.5,1160,3838,2.0,0,0,3,7,1160,0,1983,0,98034,47.7255,-122.164,1410,3780,2015,2,2,4998,5190
2023039045,295000,2,1.0,1300,39639,1.0,0,0,4,6,1300,0,1960,0,98070,47.466,-122.452,1880,98881,2014,11,3,40939,100761
7504400400,630000,4,2.5,3220,14463,2.0,0,0,3,8,3220,0,1978,0,98074,47.6261,-122.047,2550,12109,2014,10,29,17683,14659
1432900310,320000,4,1.5,2020,8474,1.0,0,0,5,7,1010,1010,1962,0,98058,47.4579,-122.17,1720,8166,2015,4,24,10494,9886
9541600295,1110000,4,2.5,2990,8640,1.0,0,0,5,8,2100,890,1959,0,98005,47.5932,-122.172,2270,8800,2015,4,24,11630,11070
2914700310,398000,4,1.0,1420,6458,1.0,0,0,4,7,1420,0,1953,0,98117,47.6988,-122.358,1670,6350,2014,9,22,7878,8020
7972604355,218000,3,1.0,1020,7874,1.0,0,0,3,7,1020,0,1956,0,98106,47.5175,-122.346,1290,7320,2014,5,21,8894,8610
2423069084,590000,4,2.75,2400,104108,2.0,0,0,3,8,2400,0,1988,0,98027,47.4686,-121.989,2270,54450,2015,3,3,106508,56720
8655000070,1595000,5,3.0,3640,8239,2.0,0,3,3,10,2540,1100,1982,0,98008,47.5842,-122.111,3330,10643,2014,6,1,11879,13973
8165501620,348500,2,2.25,1550,1824,2.0,0,0,3,8,1550,0,2007,0,98106,47.5396,-122.368,1460,1826,2014,12,18,3374,3286
8682281480,592500,2,2.0,1870,4751,1.0,0,0,3,8,1870,0,2006,0,98053,47.7082,-122.015,2170,5580,2014,7,25,6621,7750
1137610140,505000,3,2.5,2340,5957,2.0,0,0,3,8,2340,0,1995,0,98028,47.7347,-122.236,2340,6604,2014,6,10,8297,8944
4232900310,1430000,5,4.25,3350,3600,2.0,0,0,3,10,2260,1090,2014,0,98119,47.6351,-122.364,1810,3600,2014,10,29,6950,5410
324000370,502000,3,1.0,1710,5000,1.0,0,0,5,7,1140,570,1921,0,98116,47.5719,-122.385,1670,4000,2014,7,21,6710,5670
3822200036,257500,2,2.0,1180,9265,1.0,0,0,3,7,1180,0,1940,0,98125,47.7252,-122.297,460,18000,2014,6,24,10445,18460
3876100310,405000,3,1.5,1600,7500,1.0,0,0,3,7,1600,0,1966,0,98034,47.721,-122.182,1700,7500,2014,7,11,9100,9200
8024201525,427000,3,1.75,1300,5111,1.0,0,0,4,7,1300,0,1959,0,98115,47.7005,-122.314,1370,5111,2015,3,17,6411,6481
4024101670,290000,3,1.5,1040,9997,1.0,0,0,4,7,1040,0,1955,0,98155,47.7583,-122.302,1040,8699,2014,12,4,11037,9739
3124049171,222000,3,1.0,1220,7695,1.0,0,0,3,7,1220,0,1954,0,98106,47.5191,-122.339,1210,7412,2015,3,24,8915,8622
2310100240,315000,3,2.5,2240,6097,2.0,0,0,3,8,2240,0,2002,0,98038,47.3503,-122.042,2240,5574,2014,12,18,8337,7814
8021700030,371000,3,1.5,1420,4500,1.0,0,0,3,7,1420,0,1959,0,98103,47.694,-122.332,1540,6375,2014,6,4,5920,7915
3861500340,279900,3,1.75,1580,6620,1.0,0,0,3,7,1580,0,1988,0,98003,47.2798,-122.303,1580,8137,2014,6,26,8200,9717
1823069046,250000,3,1.5,2390,23522,1.0,0,0,2,7,1890,500,1938,1968,98059,47.4754,-122.09,2430,23958,2015,4,20,25912,26388
6070500055,599000,4,2.25,2260,29930,2.0,0,0,4,8,1400,860,1977,0,98006,47.5689,-122.126,2770,29930,2014,5,6,32190,32700
520069032,267300,3,1.75,1890,93218,1.0,0,0,4,7,1890,0,1964,0,98092,47.2568,-122.07,1690,172062,2014,7,16,95108,173752
4154303655,585000,2,1.75,1830,7200,1.0,0,2,4,7,1070,760,1949,0,98118,47.5592,-122.273,1570,6000,2014,12,11,9030,7570
3876800710,350000,3,1.75,1000,8268,1.0,0,0,3,6,1000,0,1969,0,98072,47.7417,-122.172,1220,7800,2015,4,14,9268,9020
259000240,506000,3,1.75,2180,7700,1.0,0,0,3,8,1480,700,1961,0,98177,47.7594,-122.361,2180,7604,2014,6,17,9880,9784
7520000695,151100,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,98146,47.496,-122.349,1260,7434,2014,11,4,5335,8694
7520000695,251000,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,98146,47.496,-122.349,1260,7434,2015,4,21,5335,8694
2141330700,555000,4,2.25,2350,8140,1.0,0,0,4,8,1430,920,1977,0,98006,47.5579,-122.129,2640,8700,2014,5,22,10490,11340
7215420370,479000,4,2.5,2370,30378,2.0,0,0,3,8,2370,0,1996,0,98042,47.3389,-122.066,2870,34834,2015,4,7,32748,37704
1311000270,247000,5,2.0,1590,9350,1.0,0,0,5,7,1060,530,1962,0,98001,47.3398,-122.286,1460,8210,2015,4,16,10940,9670
7334500800,299500,3,1.0,1380,10875,1.0,0,0,3,7,1380,0,1977,0,98045,47.4653,-121.745,1040,10875,2015,1,23,12255,11915
2832100270,306888,4,1.5,1940,8970,1.5,0,0,3,7,1270,670,1980,0,98125,47.7297,-122.326,1960,8470,2015,5,7,10910,10430
2436200320,577000,2,1.0,1090,5265,1.5,0,0,4,7,1090,0,1947,0,98105,47.6638,-122.292,2080,4000,2015,4,21,6355,6080
1042500013,219950,3,1.5,1650,9936,1.0,0,0,3,7,1090,560,1967,0,98003,47.3285,-122.328,1560,9890,2014,5,20,11586,11450
3897100060,375000,3,1.5,1110,5500,1.0,0,0,3,6,1110,0,1940,1997,98033,47.6717,-122.184,1670,6600,2014,7,23,6610,8270
3188100105,650000,4,2.5,2110,6820,1.0,0,0,5,7,1530,580,1942,0,98115,47.6882,-122.306,1420,6431,2014,11,7,8930,7851
2767604170,975000,3,3.0,1850,5000,1.5,0,0,2,6,1850,0,1900,0,98107,47.6711,-122.386,1360,2500,2015,4,6,6850,3860
1773100765,229000,1,1.0,600,3720,1.0,0,0,3,6,600,0,1920,0,98106,47.5558,-122.363,1480,4800,2015,4,29,4320,6280
1211000070,575000,5,2.5,2760,4000,1.5,0,0,3,8,1730,1030,1926,2014,98122,47.6074,-122.299,1680,4000,2014,9,21,6760,5680
8920100041,815000,4,1.75,2970,14880,1.0,0,4,5,9,1560,1410,1962,0,98075,47.5907,-122.086,3310,13388,2015,4,28,17850,16698
126059225,525000,3,1.75,2300,43560,1.0,0,0,4,7,1350,950,1979,0,98077,47.7716,-122.101,2320,57000,2014,8,6,45860,59320
9286100320,471000,3,2.5,2030,2805,2.0,0,0,3,8,1720,310,2001,0,98027,47.5305,-122.047,1670,2898,2014,6,6,4835,4568
4449800681,450000,4,1.75,2160,4333,1.0,0,0,4,8,1260,900,1942,0,98117,47.6893,-122.388,1670,4426,2014,6,23,6493,6096
5505700030,590000,3,2.0,1650,6150,2.0,0,0,4,7,1650,0,1926,1993,98116,47.5713,-122.394,1280,6150,2014,5,28,7800,7430
3260590070,744000,4,2.5,3140,7260,2.0,0,0,3,8,2200,940,2004,0,98006,47.5664,-122.124,2860,8186,2014,8,1,10400,11046
3211240370,460000,4,2.25,2690,36114,2.0,0,0,4,9,2690,0,1986,0,98092,47.3106,-122.116,2570,35091,2014,12,1,38804,37661
8142000060,299000,5,2.5,1940,9389,1.0,0,0,4,7,1290,650,1960,0,98155,47.7438,-122.328,1810,9390,2015,3,13,11329,11200
5595900316,231000,4,1.0,1220,5120,1.5,0,0,5,6,1220,0,1940,0,98022,47.205,-121.996,1540,7670,2015,1,29,6340,9210
4312700200,195000,3,1.0,1300,9600,1.0,0,0,4,6,1300,0,1975,0,98092,47.3037,-122.107,1150,10222,2014,8,20,10900,11372
9407001600,305000,3,1.75,1660,11500,1.0,0,0,3,7,1130,530,1979,0,98045,47.4473,-121.774,1250,11000,2015,4,23,13160,12250
5700001895,895000,4,1.5,3390,6200,2.0,0,0,4,8,2530,860,1916,0,98144,47.58,-122.29,3080,6000,2015,3,2,9590,9080
1424200070,1110000,4,1.5,2310,13300,1.0,0,0,3,7,1890,420,1950,0,98004,47.6232,-122.21,2840,12744,2014,5,7,15610,15584
1708400370,339000,2,1.0,950,7954,1.0,0,0,4,7,950,0,1941,0,98108,47.557,-122.306,1180,6828,2014,6,26,8904,8008
5457801925,885000,4,3.75,2400,3520,1.0,0,0,3,7,1370,1030,1924,2005,98109,47.6295,-122.346,2230,1419,2015,4,11,5920,3649
2895600350,375000,3,1.0,1780,5236,1.5,0,0,5,6,1050,730,1944,0,98146,47.5119,-122.386,1260,5320,2014,11,3,7016,6580
4036801070,367400,4,1.5,1280,7400,1.0,0,0,3,7,1280,0,1958,0,98008,47.6023,-122.123,1310,7400,2014,8,4,8680,8710
976000879,700000,4,2.0,1930,5398,1.0,0,0,3,7,1430,500,1953,0,98119,47.646,-122.363,1910,4902,2015,4,24,7328,6812
7923100400,667000,5,2.25,2560,10360,1.0,0,0,4,8,1870,690,1966,0,98008,47.5819,-122.126,2070,7875,2015,1,30,12920,9945
7129304200,200000,2,1.0,920,5250,1.0,0,0,4,6,920,0,1906,0,98118,47.5177,-122.266,1210,5250,2014,12,22,6170,6460
2225069062,552775,3,2.5,1900,18414,2.0,0,0,3,8,1900,0,1971,2007,98074,47.6326,-122.015,2900,39921,2015,4,15,20314,42821
5095401360,418000,3,2.5,2080,16050,1.0,0,0,5,8,1360,720,1978,0,98059,47.4694,-122.069,1790,14550,2014,11,21,18130,16340
2547200160,601500,3,1.75,1460,10128,1.0,0,0,3,8,1460,0,1968,2000,98033,47.6709,-122.167,2240,10154,2015,2,12,11588,12394
124069032,600000,3,1.75,1670,39639,1.0,0,0,4,8,1670,0,1976,1992,98075,47.5929,-121.989,2330,30492,2014,5,5,41309,32822
7300400320,340000,4,2.5,2810,6481,2.0,0,0,3,9,2810,0,1998,0,98092,47.333,-122.172,2660,6958,2015,4,24,9291,9618
7212660560,310000,3,2.5,2370,6752,2.0,0,0,3,8,2370,0,1994,0,98003,47.2703,-122.312,1870,7455,2014,8,26,9122,9325
3343902650,290000,2,1.75,1700,18000,1.0,0,0,3,8,1700,0,1972,0,98056,47.5066,-122.194,1700,8225,2014,12,17,19700,9925
3034200036,438000,2,1.0,1630,9255,1.0,0,0,3,7,1630,0,1941,0,98133,47.7222,-122.332,1800,8000,2015,4,24,10885,9800
1498303855,718000,4,2.75,2930,4408,1.0,0,0,5,8,1660,1270,1939,0,98144,47.5841,-122.295,2200,4000,2015,2,24,7338,6200
1446404015,200000,2,1.0,860,6600,1.0,0,0,5,6,860,0,1949,0,98168,47.4878,-122.324,1030,6732,2014,6,20,7460,7762
5467910140,479900,3,2.0,1980,12150,1.0,0,0,3,9,1980,0,1994,0,98042,47.3657,-122.152,2200,12150,2014,5,28,14130,14350
2472920800,400000,3,2.5,2080,7877,2.0,0,0,3,9,2080,0,1987,0,98058,47.4395,-122.151,2550,7660,2015,4,23,9957,10210
7147600070,219950,3,1.0,1060,10042,1.0,0,0,4,7,1060,0,1957,0,98188,47.4434,-122.283,1130,10925,2015,3,23,11102,12055
3820350140,300000,3,2.5,1590,3381,2.0,0,0,3,7,1590,0,2000,0,98019,47.7344,-121.986,1820,3383,2014,8,27,4971,5203
520700125,437000,3,2.25,1980,8775,1.0,0,0,3,7,1290,690,1959,0,98177,47.7753,-122.359,1550,9240,2014,8,5,10755,10790
3211200140,350000,4,2.0,1720,7210,1.0,0,0,3,7,860,860,1971,0,98034,47.7307,-122.239,1250,7210,2014,7,10,8930,8460
250000320,626000,4,1.75,1350,9293,1.0,0,0,4,7,1350,0,1954,0,98004,47.6335,-122.196,1890,9293,2014,9,29,10643,11183
6139800640,490000,3,2.5,2080,12032,2.0,0,0,3,8,2080,0,1978,0,98077,47.7455,-122.073,2320,9900,2015,2,24,14112,12220
6699000710,289000,3,2.5,2090,4700,2.0,0,0,3,8,2090,0,2002,0,98042,47.3724,-122.104,2740,5040,2014,5,20,6790,7780
7010700550,595000,3,2.5,2030,5100,2.0,0,0,3,7,2030,0,2008,0,98199,47.6594,-122.397,1790,4380,2014,11,14,7130,6170
5506500070,676000,3,2.25,2680,41804,1.0,0,0,3,9,2680,0,1989,0,98045,47.4828,-121.73,2680,40866,2014,12,11,44484,43546
3293700521,389000,3,1.75,1820,8028,1.0,0,0,3,7,1220,600,1980,0,98133,47.7466,-122.355,1940,11100,2015,4,14,9848,13040
6929604005,240000,3,2.0,1300,5000,1.0,0,0,4,7,1300,0,1983,0,98198,47.3837,-122.304,1630,7500,2014,9,15,6300,9130
3216900070,382500,4,2.5,2210,7079,2.0,0,0,3,8,2210,0,1993,0,98031,47.4206,-122.183,1970,7000,2014,6,17,9289,8970
7922800160,511555,3,2.0,1400,7293,1.0,0,0,4,7,1400,0,1963,0,98008,47.586,-122.12,1600,7960,2014,5,9,8693,9560
6610000320,710500,3,1.75,2040,4125,1.5,0,0,4,8,1540,500,1917,0,98107,47.6608,-122.359,1620,4400,2014,9,10,6165,6020
5561400140,429000,3,2.5,2420,49928,2.0,0,0,3,8,1860,560,1985,0,98027,47.463,-122.008,2620,37301,2014,5,21,52348,39921
7686202065,170000,4,1.75,1920,7500,1.0,0,0,4,7,1920,0,1962,0,98198,47.4222,-122.318,1490,8000,2014,7,23,9420,9490
4107100204,2135000,4,3.25,3860,17820,1.0,0,4,4,10,2630,1230,1975,0,98004,47.6224,-122.215,4590,23760,2014,8,21,21680,28350
7214810510,480000,5,2.75,2760,7200,1.0,0,0,3,7,1430,1330,1979,0,98072,47.7563,-122.147,2460,8750,2015,4,8,9960,11210
5350201180,1665000,4,3.75,3450,8395,2.0,0,4,4,10,2640,810,1993,0,98122,47.6134,-122.282,3180,5183,2014,7,20,11845,8363
8148600055,225000,3,1.0,1040,6535,1.0,0,0,3,6,1040,0,1947,0,98168,47.4906,-122.306,1100,6535,2014,5,13,7575,7635
226039270,615000,3,1.75,2220,7224,1.0,0,2,3,8,2040,180,1975,0,98177,47.774,-122.384,2540,9990,2014,12,1,9444,12530
